,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price,reveal_factor,good_deal_factor,location_factor,green_space_factor,interior_space_factor,space_cost_factor,reveal_factor_class
7006,13874853,"$1,650,000",1650000.0,1591800.0,4447.0,675000.0,4.0,3.0,3656.0,363726.0,8.35,40.344482,-105.10418,80537,Loveland,CO,4600 Pine Hill Dr Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4600-Pine-Hill-Dr-Loveland-CO-80537/13874853_zpid/,30.240774103356618,Worst,451.3129102844639,4.536381781890764,360070.0,914.0,1218.6666666666667,522.2857142857143,99.48741794310722,-58200.0,,,,,,,
7007,13882946,"$470,000",470000.0,,,297200.0,3.0,2.0,1368.0,6969.6,0.16,40.416485,-105.10641,80538,Loveland,CO,2406 Empire Ave Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2406-Empire-Ave-Loveland-CO-80538/13882946_zpid/,35.11690640850723,Worst,343.5672514619883,67.43572084481175,5601.6,456.0,684.0,273.6,5.094736842105263,,,,,,,,
7008,13886959,"$915,000",915000.0,,,473800.0,3.0,3.0,3313.0,8712.0,0.2,40.397186,-105.085754,80537,Loveland,CO,644 W 6th St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/644-W-6th-St-Loveland-CO-80537/13886959_zpid/,34.00172404231027,Worst,276.1847268336855,105.02754820936639,5399.0,1104.3333333333333,1104.3333333333333,552.1666666666666,2.6296408089345005,,,,,,,,
7009,13884200,"$440,000",440000.0,440001.0,1995.0,325200.0,3.0,2.0,1324.0,11761.2,0.27,40.42153,-105.0617,80538,Loveland,CO,1041 N Redbud Dr Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1041-N-Redbud-Dr-Loveland-CO-80538/13884200_zpid/,35.91390608029491,Worst,332.3262839879154,37.41114852225963,10437.2,441.3333333333333,662.0,264.8,8.88308157099698,1.0,,,,,,,
7010,59998818,"$510,000",510000.0,,,387700.0,3.0,3.0,2649.0,3049.2,0.06999999999999999,40.157745,-105.05852,80501,Longmont,CO,240 Riverview Ct Longmont CO 80501,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/240-Riverview-Ct-Longmont-CO-80501/59998818_zpid/,18.681151638023,Worst,192.5254813137033,167.25698543880364,400.1999999999998,883.0,883.0,441.5,1.151075877689694,,,,,,,,
7011,13881162,"$675,000",675000.0,,,540700.0,5.0,4.0,3589.0,11325.6,0.26,40.42788,-105.1129,80538,Loveland,CO,3551 Gold Hill Dr Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3551-Gold-Hill-Dr-Loveland-CO-80538/13881162_zpid/,35.84154572907284,Worst,188.07467261075507,59.599491417673235,7736.6,717.8,897.25,398.77777777777777,3.155642240178323,,,,,,,,
7012,248797797,"$650,000",650000.0,641294.0,3139.0,459200.0,5.0,4.0,3436.0,8276.4,0.19,40.334164,-105.09559,80513,Berthoud,CO,1314 Means Ln Berthoud CO 80513,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1314-Means-Ln-Berthoud-CO-80513/248797797_zpid/,29.633734873135044,Worst,189.17345750873108,78.53656179015032,4840.4,687.2,859.0,381.77777777777777,2.408731082654249,-8706.0,,,,,,,
7013,13222219,"$419,000",419000.0,,,342200.0,3.0,3.0,2145.0,3484.8,0.08,40.182713,-105.09896,80501,Longmont,CO,1346 Dogwood Ln Longmont CO 80501,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/1346-Dogwood-Ln-Longmont-CO-80501/13222219_zpid/,19.47510066488971,Worst,195.33799533799535,120.23645546372819,1339.8000000000002,715.0,715.0,357.5,1.6246153846153848,,,,,,,,
7014,96090022,"$450,000",450000.0,,,327700.0,2.0,2.0,1147.0,4356.0,0.1,40.439407,-105.120316,80538,Loveland,CO,3114 Thorn Cir Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3114-Thorn-Cir-Loveland-CO-80538/96090022_zpid/,36.574413021922695,Worst,392.3278116826504,103.30578512396694,3209.0,573.5,573.5,286.75,3.797733217088056,,,,,,,,
7015,13254931,"$699,900",699900.0,699900.0,2699.0,501100.0,3.0,3.0,3392.0,5048.0,0.11588613406795226,40.17557,-105.153015,80503,Longmont,CO,1048 Champion Cir Longmont CO 80503,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1048-Champion-Cir-Longmont-CO-80503/13254931_zpid/,18.295172659169612,Worst,206.3384433962264,138.64896988906497,1656.0,1130.6666666666667,1130.6666666666667,565.3333333333334,1.4882075471698113,0.0,,,,,,,
7016,2062773767,"$77,200+",77200.0,,,,3.0,2.0,832.0,,,40.1887,-105.106,80501,Longmont,CO,grand meadow active 55 senior community,FOR_SALE,New construction,MANUFACTURED,False,False,-1,https://zillow.com/community/grand-meadow-active-55-senior-community/29740221_plid/,19.757877427700603,Worst,,,,,,,,,,,,,,,
7017,13874756,"$565,000",565000.0,558300.0,2394.0,283600.0,3.0,3.0,1615.0,17424.0,0.4,40.349194,-105.08504,80537,Loveland,CO,418 42nd St SW Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/418-42nd-St-SW-Loveland-CO-80537/13874756_zpid/,30.76788920607949,Worst,349.8452012383901,32.42653810835629,15809.0,538.3333333333334,538.3333333333334,269.1666666666667,10.788854489164086,-6700.0,,,,,,,
7018,13251900,"$640,000",640000.0,640000.0,2600.0,448900.0,4.0,4.0,2366.0,6534.0,0.15,40.15038,-105.14222,80503,Longmont,CO,722 Timothy Dr Longmont CO 80503,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/722-Timothy-Dr-Longmont-CO-80503/13251900_zpid/,16.7047581226484,Worst,270.4987320371936,97.94918885827977,4168.0,591.5,591.5,295.75,2.761622992392223,0.0,,,,,,,
7019,2060720751,"$363,000",363000.0,,,,2.0,3.0,1370.0,2613.6,0.06,40.441593,-105.120094,80538,Loveland,CO,3115 Da Vinci Dr Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3115-Da-Vinci-Dr-Loveland-CO-80538/2060720751_zpid/,36.725642036101746,Worst,264.963503649635,138.88888888888889,1243.6,685.0,456.6666666666667,274.0,1.9077372262773722,,,,,,,,
7020,13216000,"$829,500",829500.0,,,433900.0,5.0,3.0,3192.0,10454.4,0.24,40.19015,-105.14103,80503,Longmont,CO,2908 McIntosh Dr Longmont CO 80503,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2908-McIntosh-Dr-Longmont-CO-80503/13216000_zpid/,19.403303579740523,Worst,259.86842105263156,79.34458218549128,7262.4,638.4,1064.0,399.0,3.275187969924812,,,,,,,,
7021,54990551,"$699,000",699000.0,693199.0,3549.0,543300.0,4.0,4.0,2868.0,3920.4,0.09,40.1332,-105.12916,80504,Longmont,CO,2314 Watersong Cir Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2314-Watersong-Cir-Longmont-CO-80504/54990551_zpid/,15.73352557669569,Worst,243.72384937238493,178.29813284358738,1052.4,717.0,717.0,358.5,1.3669456066945607,-5801.0,,,,,,,
7022,13876895,"$625,000",625000.0,615300.0,2894.0,535300.0,4.0,3.0,5132.0,11184.0,0.25674931129476586,40.30187,-105.07396,80513,Berthoud,CO,101 E Indiana Ave Berthoud CO 80513,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/101-E-Indiana-Ave-Berthoud-CO-80513/13876895_zpid/,27.73918437578543,Worst,121.78487918939985,55.88340486409156,6052.0,1283.0,1710.6666666666667,733.1428571428571,2.1792673421667965,-9700.0,,,,,,,
7023,13201628,"$529,000",529000.0,,,370700.0,3.0,1.0,1388.0,7840.8,0.18,40.162373,-105.10754,80501,Longmont,CO,908 2nd Ave Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/908-2nd-Ave-Longmont-CO-80501/13201628_zpid/,17.998569154338682,Worst,381.12391930835736,67.46760534639323,6452.8,462.6666666666667,1388.0,347.0,5.648991354466859,,,,,,,,
7024,59988130,"$660,000",660000.0,660000.0,2995.0,531400.0,5.0,3.0,4646.0,7405.2,0.16999999999999998,40.191593,-105.06507,80504,Longmont,CO,1821 Rannoch Dr Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1821-Rannoch-Dr-Longmont-CO-80504/59988130_zpid/,20.672086121163506,Worst,142.05768402927248,89.12655971479501,2759.2,929.2,1548.6666666666667,580.75,1.5938872148084373,0.0,,,,,,,
7025,13887076,"$487,000",487000.0,,,392200.0,3.0,2.0,1481.0,6969.6,0.16,40.395267,-105.08749,80537,Loveland,CO,726 W 4th St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/726-W-4th-St-Loveland-CO-80537/13887076_zpid/,33.85363344219657,Worst,328.8318703578663,69.87488521579431,5488.6,493.6666666666667,740.5,296.2,4.706009453072249,,,,,,,,
7026,13885667,"$424,900",424900.0,,,265300.0,2.0,1.0,848.0,6969.6,0.16,40.396408,-105.05986,80537,Loveland,CO,1236 E 5th St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1236-E-5th-St-Loveland-CO-80537/13885667_zpid/,34.24754700005332,Worst,501.061320754717,60.964761248852156,6121.6,424.0,848.0,282.6666666666667,8.218867924528302,,,,,,,,
7027,61432778,"$497,500",497500.0,497502.0,2328.0,387800.0,3.0,2.0,1738.0,10454.4,0.24,40.43599,-105.12622,80538,Loveland,CO,4296 Stringtown Dr Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4296-Stringtown-Dr-Loveland-CO-80538/61432778_zpid/,36.29951157044867,Worst,286.24856156501727,47.587618610345885,8716.4,579.3333333333334,869.0,347.6,6.015189873417722,2.0,,,,,,,
7028,305168046,"$570,425",570425.0,,,35000.0,5.0,4.0,2351.0,6534.0,0.15,40.44853,-105.104836,80538,Loveland,CO,5417 Ault Dr Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5417-Ault-Dr-Loveland-CO-80538/305168046_zpid/,37.31619262998482,Worst,242.63079540621013,87.30104071013162,4183.0,470.2,587.75,261.22222222222223,2.779242875372182,,,,,,,,
7029,13229131,"$480,000",480000.0,478192.0,2745.0,348100.0,3.0,4.0,2240.0,2178.0,0.05,40.179928,-105.09671,80501,Longmont,CO,1219 Atwood St Longmont CO 80501,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/1219-Atwood-St-Longmont-CO-80501/13229131_zpid/,19.33018595059546,Worst,214.28571428571428,220.38567493112947,-62.0,746.6666666666666,560.0,320.0,0.9723214285714286,-1808.0,,,,,,,
7030,63754255,"$99,900",99900.0,,,48900.0,2.0,2.0,1088.0,,,40.404686,-105.05237,80537,Loveland,CO,1695 Jade Dr 150 Loveland CO 80537,FOR_SALE,Home for sale,MANUFACTURED,False,False,-1,https://zillow.com/homedetails/1695-Jade-Dr-150-Loveland-CO-80537/63754255_zpid/,34.89778277278318,Worst,,,,,,,,,,,,,,,
7031,121927491,"$674,900",674900.0,674900.0,2699.0,524500.0,3.0,4.0,3445.0,4791.6,0.11000000000000001,40.199734,-105.0846,80504,Longmont,CO,2437 Steppe Dr Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2437-Steppe-Dr-Longmont-CO-80504/121927491_zpid/,20.832064166035007,Worst,195.90711175616835,140.8506553134652,1346.6000000000004,1148.3333333333333,861.25,492.14285714285717,1.3908853410740205,0.0,,,,,,,
7032,13208464,"$539,000",539000.0,536966.0,2149.0,310300.0,4.0,3.0,2160.0,6534.0,0.15,40.149975,-105.10891,80501,Longmont,CO,800 James St Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/800-James-St-Longmont-CO-80501/13208464_zpid/,17.163451328323042,Worst,249.53703703703704,82.49158249158249,4374.0,540.0,720.0,308.57142857142856,3.025,-2034.0,,,,,,,
7033,13231756,"$450,000",450000.0,450000.0,2195.0,318500.0,3.0,2.0,1472.0,5409.0,0.12417355371900826,40.197773,-105.12262,80501,Longmont,CO,2166 Hackberry Cir Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2166-Hackberry-Cir-Longmont-CO-80501/13231756_zpid/,20.130461321328017,Worst,305.70652173913044,83.19467554076539,3937.0,490.6666666666667,736.0,294.4,3.6745923913043477,0.0,,,,,,,
7034,13888088,"$559,500",559500.0,,,416600.0,3.0,3.0,2355.0,2613.6,0.06,40.39649,-105.13312,80537,Loveland,CO,330 Blackstone Cir Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/330-Blackstone-Cir-Loveland-CO-80537/13888088_zpid/,33.546315440835116,Worst,237.5796178343949,214.07254361799818,258.5999999999999,785.0,785.0,392.5,1.1098089171974521,,,,,,,,
7035,13204896,"$586,000",586000.0,,,405800.0,3.0,3.0,3160.0,8712.0,0.2,40.176594,-105.099754,80501,Longmont,CO,1020 Emery St Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1020-Emery-St-Longmont-CO-80501/13204896_zpid/,19.06060640704783,Worst,185.44303797468353,67.26354453627181,5552.0,1053.3333333333333,1053.3333333333333,526.6666666666666,2.7569620253164557,,,,,,,,
7036,13875469,"$360,000",360000.0,,,245700.0,4.0,2.0,1342.0,7840.8,0.18,40.31156,-105.08428,80513,Berthoud,CO,1035 7th St Berthoud CO 80513,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1035-7th-St-Berthoud-CO-80513/13875469_zpid/,28.24792903540823,Worst,268.2563338301043,45.91368227731864,6498.8,335.5,671.0,223.66666666666666,5.842622950819672,,,,,,,,
7037,13891769,"$443,000",443000.0,448337.0,2300.0,319600.0,4.0,2.0,1688.0,6534.0,0.15,40.373413,-105.08829,80537,Loveland,CO,2008 Crystal Ct Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2008-Crystal-Ct-Loveland-CO-80537/13891769_zpid/,32.36615771442748,Worst,262.4407582938389,67.79920416284052,4846.0,422.0,844.0,281.3333333333333,3.8708530805687205,5337.0,,,,,,,
7038,50944737,"$475,000",475000.0,,,358400.0,3.0,2.0,1830.0,4791.6,0.11000000000000001,40.180397,-105.07278,80504,Longmont,CO,1241 Fremont Ct Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1241-Fremont-Ct-Longmont-CO-80504/50944737_zpid/,19.801962962330084,Worst,259.56284153005464,99.13181400784705,2961.6000000000004,610.0,915.0,366.0,2.618360655737705,,,,,,,,
7039,67158898,"$670,000",670000.0,667774.0,2400.0,402100.0,3.0,3.0,3454.0,6969.6,0.16,40.454792,-105.02957,80538,Loveland,CO,3241 Sea Gull Ct Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3241-Sea-Gull-Ct-Loveland-CO-80538/67158898_zpid/,38.54940169494969,Worst,193.97799652576722,96.1317722681359,3515.6000000000004,1151.3333333333333,1151.3333333333333,575.6666666666666,2.0178343949044586,-2226.0,,,,,,,
7040,13251974,"$498,000",498000.0,492246.0,2400.0,425500.0,4.0,3.0,2024.0,,,40.175293,-105.13584,80503,Longmont,CO,941 Reynolds Farm Ln E8 Longmont CO 80503,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/941-Reynolds-Farm-Ln-E8-Longmont-CO-80503/13251974_zpid/,18.457724557331687,Worst,,,,,,,,-5754.0,,,,,,,
7041,13887323,"$459,900",459900.0,,,304400.0,3.0,2.0,1486.0,7405.2,0.16999999999999998,40.40469,-105.102516,80537,Loveland,CO,1810 W 11th St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1810-W-11th-St-Loveland-CO-80537/13887323_zpid/,34.347537358589335,Worst,309.4885598923284,62.10500729217307,5919.2,495.3333333333333,743.0,297.2,4.983310901749664,,,,,,,,
7042,49922747,"$349,900",349900.0,349902.0,1450.0,215000.0,2.0,1.0,884.0,3821.0,0.08771808999081726,40.39791,-105.06019,80537,Loveland,CO,1231 E 6th St Loveland CO 80537,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/1231-E-6th-St-Loveland-CO-80537/49922747_zpid/,34.344229287624,Worst,395.81447963800906,91.57288667887987,2937.0,442.0,884.0,294.6666666666667,4.322398190045249,2.0,,,,,,,
7043,13253419,"$695,000",695000.0,692382.0,2949.0,469500.0,4.0,3.0,3674.0,6583.0,0.1511248852157943,40.189087,-105.08006,80504,Longmont,CO,1769 Preston Dr Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1769-Preston-Dr-Longmont-CO-80504/13253419_zpid/,20.221431212807907,Worst,189.16712030484484,105.57496582105423,2909.0,918.5,1224.6666666666667,524.8571428571429,1.791780076211214,-2618.0,,,,,,,
7044,13859397,"$499,000",499000.0,,,353900.0,3.0,3.0,1764.0,6969.6,0.16,40.415432,-105.051,80538,Loveland,CO,1738 Silver Leaf Dr Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1738-Silver-Leaf-Dr-Loveland-CO-80538/13859397_zpid/,35.635455805303664,Worst,282.87981859410434,71.59664830119375,5205.6,588.0,588.0,294.0,3.9510204081632656,,,,,,,,
7045,67159167,"$675,000",675000.0,675000.0,2919.0,450600.0,5.0,2.0,3920.0,75358.8,1.73,40.280388,-105.07445,80513,Berthoud,CO,1375 S County Road 15 Berthoud CO 80513,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1375-S-County-Road-15-Berthoud-CO-80513/67159167_zpid/,26.30456594373412,Worst,172.19387755102042,8.957148999187885,71438.8,784.0,1960.0,560.0,19.224183673469387,0.0,,,,,,,
7046,2060772398,"$339,900",339900.0,,,,2.0,2.0,949.0,2613.6,0.06,40.441635,-105.12,80538,Loveland,CO,3103 Da Vinci Dr Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3103-Da-Vinci-Dr-Loveland-CO-80538/2060772398_zpid/,36.729185722312145,Worst,358.1664910432034,130.05050505050505,1664.6,474.5,474.5,237.25,2.7540569020021075,,,,,,,,
7047,49923062,"$875,000",875000.0,,,628500.0,4.0,4.0,4582.0,39204.0,0.9,40.356915,-105.07114,80537,Loveland,CO,562 Bald Eagle Way Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/562-Bald-Eagle-Way-Loveland-CO-80537/49923062_zpid/,31.45603359585212,Worst,190.96464426014842,22.319151107029896,34622.0,1145.5,1145.5,572.75,8.556089044085553,,,,,,,,
7048,68047261,"$1,545,000",1545000.0,,,991300.0,5.0,5.0,6848.0,10454.4,0.24,40.13245,-105.114525,80504,Longmont,CO,1444 Onyx Cir Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1444-Onyx-Cir-Longmont-CO-80504/68047261_zpid/,15.922171427741,Worst,225.61331775700936,147.78466483011937,3606.3999999999996,1369.6,1369.6,684.8,1.5266355140186916,,,,,,,,
7049,13886154,"$435,000",435000.0,,,309900.0,3.0,2.0,1508.0,6969.6,0.16,40.400684,-105.0806,80537,Loveland,CO,352 W 9th St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/352-W-9th-St-Loveland-CO-80537/13886154_zpid/,34.293356958162455,Worst,288.46153846153845,62.41391184573003,5461.6,502.6666666666667,754.0,301.6,4.621750663129974,,,,,,,,
7050,2060776653,"$550,000",550000.0,,,,4.0,2.0,2957.0,11761.2,0.27,40.313766,-105.08043,80513,Berthoud,CO,1127 N 4th St Berthoud CO 80513,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1127-N-4th-St-Berthoud-CO-80513/2060776653_zpid/,28.445508929828485,Worst,185.99932363882314,46.763935652824536,8804.2,739.25,1478.5,492.8333333333333,3.977409536692594,,,,,,,,
7051,13892852,"$513,000",513000.0,,,331000.0,3.0,2.0,1648.0,6969.6,0.16,40.376873,-105.12068,80537,Loveland,CO,1566 Katie Dr Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1566-Katie-Dr-Loveland-CO-80537/13892852_zpid/,32.29588195817984,Worst,311.2864077669903,73.60537190082644,5321.6,549.3333333333334,824.0,329.6,4.229126213592234,,,,,,,,
7052,305168059,"$579,680",579680.0,,,35000.0,4.0,3.0,2482.0,6969.6,0.16,40.448082,-105.104416,80538,Loveland,CO,5432 Ault Dr Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5432-Ault-Dr-Loveland-CO-80538/305168059_zpid/,37.28903712640642,Worst,233.5535858178888,83.17263544536272,4487.6,620.5,827.3333333333334,354.57142857142856,2.8080580177276393,,,,,,,,
7053,13849434,"$465,000",465000.0,,,370400.0,3.0,3.0,2468.0,68389.2,1.57,40.449986,-105.32586,80515,Drake,CO,291 Palisade Mountain Dr Drake CO 80515,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/291-Palisade-Mountain-Dr-Drake-CO-80515/13849434_zpid/,37.44166653075116,Worst,188.41166936790924,6.799319190749417,65921.2,822.6666666666666,822.6666666666666,411.3333333333333,27.710372771474876,,,,,,,,
7054,2061463489,"$634,829",634829.0,,,,3.0,3.0,3464.0,6969.6,0.16,40.449425,-105.10486,80538,Loveland,CO,5624 Maher Ave Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5624-Maher-Ave-Loveland-CO-80538/2061463489_zpid/,37.377093205327604,Worst,183.26472286374133,91.08542814508723,3505.6000000000004,1154.6666666666667,1154.6666666666667,577.3333333333334,2.0120092378752887,,,,,,,,
7055,2060791596,"$457,400",457400.0,,,,3.0,3.0,2192.0,,,40.426937,-105.01687,80538,Loveland,CO,4123 Trapper Lake Dr Loveland CO 80538,FOR_SALE,New construction,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/4123-Trapper-Lake-Dr-Loveland-CO-80538/2060791596_zpid/,36.87414239720066,Worst,,,,,,,,,,,,,,,
7056,2060791617,"$457,400",457400.0,,,,3.0,3.0,2192.0,,,40.427135,-105.016136,80538,Loveland,CO,4117 Trapper Lake Dr Loveland CO 80538,FOR_SALE,New construction,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/4117-Trapper-Lake-Dr-Loveland-CO-80538/2060791617_zpid/,36.89820310521323,Worst,,,,,,,,,,,,,,,
7057,50944865,"$535,000",535000.0,533759.0,2600.0,396000.0,3.0,2.0,2188.0,6969.6,0.16,40.179855,-105.06926,80504,Longmont,CO,1319 Trout Creek Pl Longmont CO 80504,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1319-Trout-Creek-Pl-Longmont-CO-80504/50944865_zpid/,19.83826895395986,Worst,244.51553930530164,76.7619375573921,4781.6,729.3333333333334,1094.0,437.6,3.1853747714808045,-1241.0,,,,,,,
7058,13222196,"$699,000",699000.0,696362.0,2285.0,442500.0,3.0,3.0,2692.0,13939.2,0.32,40.18572,-105.117195,80501,Longmont,CO,1516 Judson Dr Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1516-Judson-Dr-Longmont-CO-80501/13222196_zpid/,19.396608070065966,Worst,259.65824665676075,50.14634986225895,11247.2,897.3333333333334,897.3333333333334,448.6666666666667,5.1780089153046065,-2638.0,,,,,,,
7059,338122976,"$600,000",600000.0,,,94200.0,3.0,3.0,2456.0,4791.6,0.11000000000000001,40.428604,-105.01747,80538,Loveland,CO,4182 Chasm Lake Dr Loveland CO 80538,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4182-Chasm-Lake-Dr-Loveland-CO-80538/338122976_zpid/,36.97573730889542,Worst,244.29967426710098,125.21913348359628,2335.6000000000004,818.6666666666666,818.6666666666666,409.3333333333333,1.9509771986970685,,,,,,,,
7060,13205910,"$519,000",519000.0,511195.0,2124.0,334800.0,3.0,2.0,2006.0,4791.6,0.11000000000000001,40.16598,-105.09538,80501,Longmont,CO,106 4th Ave Longmont CO 80501,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/106-4th-Ave-Longmont-CO-80501/13205910_zpid/,18.4438050904904,Worst,258.7238285144566,108.31455046331078,2785.6000000000004,668.6666666666666,1003.0,401.2,2.3886340977068796,-7805.0,,,,,,,
7061,82023356,"$625,000",625000.0,,,206100.0,4.0,4.0,2316.0,6534.0,0.15,40.400272,-105.070724,80537,Loveland,CO,447 E 8th St Loveland CO 80537,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/447-E-8th-St-Loveland-CO-80537/82023356_zpid/,34.37631091485686,Worst,269.8618307426598,95.65350474441384,4218.0,579.0,579.0,289.5,2.821243523316062,,,,,,,,
7062,13878607,"$494,999",494999.0,,,342000.0,3.0,3.0,1691.0,12632.4,0.29,40.429413,-105.08401,80538,Loveland,CO,3644 Sheridan Ave Loveland CO 80538,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3644-Sheridan-Ave-Loveland-CO-80538/13878607_zpid/,36.203665591668276,Worst,292.725606150207,39.18487381653526,10941.4,563.6666666666666,563.6666666666666,281.8333333333333,7.47037256061502,,,,,,,,
7063,2060800300,"$275,000",275000.0,,,,0.0,0.0,544.0,5943.0,0.13643250688705233,40.39413,-105.07404,80537,Loveland,CO,216 E 3rd St Loveland CO 80537,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/216-E-3rd-St-Loveland-CO-80537/2060800300_zpid/,33.92399707255574,Worst,,,,,,,,,,,,,,,
